Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13625,Port Royale 2,PC,2004.0,Strategy,Ascaron Entertainment GmbH,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13626,Amagami,PSV,2014.0,Adventure,Kadokawa Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13627,Duke Nukem Trilogy: Critical Mass,DS,2011.0,Shooter,Deep Silver,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13628,MLB SlugFest 20-04,GC,2003.0,Sports,Midway Games,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13629,Pocket Pool,PSP,2007.0,Action,Conspiracy Entertainment,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13630,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,2005.0,Misc,Sega,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13631,Lise no Atelier: Ordre no Renkinjutsushi,DS,2007.0,Role-Playing,Gust,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13632,Black & White,PC,2001.0,Strategy,Electronic Arts,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13633,NCIS,PC,2011.0,Adventure,Ubisoft,-0.31205504373140247,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13634,The Cube,Wii,2012.0,Action,Funbox Media,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13635,Company of Heroes: Tales of Valor,PC,2009.0,Strategy,THQ,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13636,Myth Makers: Trixie in Toyland,Wii,2008.0,Platform,Popcorn Arcade,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13637,NatGeo Challenge! Wild Life,Wii,2010.0,Misc,Black Bean Games,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13638,Breath of Fire III,PSP,2005.0,Role-Playing,Capcom,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13639,Torino 2006,XB,2006.0,Sports,Take-Two Interactive,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13640,Devil May Cry 4,PC,2008.0,Action,Capcom,-0.31205504373140247,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13641,Amnesia,PSP,2011.0,Adventure,Idea Factory,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13642,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006.0,Misc,Nintendo,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13643,Fashion Week Jr. Designer,DS,2009.0,Simulation,505 Games,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13644,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011.0,Puzzle,Unknown,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13645,Sherlock Holmes: Secret of The Silver Earring,Wii,2010.0,Adventure,Focus Home Interactive,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13646,Metal Slug 4 & 5,XB,2005.0,Shooter,SNK Playmore,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13647,Great Battle Full Blast,PSP,2012.0,Action,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13648,Guilty Gear XX Accent Core,Wii,2007.0,Fighting,505 Games,-0.2876497039793204,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13649,Hitman (2016),PS4,2016.0,Action,Square Enix,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13650,World Poker Tour,PSP,2006.0,Misc,Take-Two Interactive,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13651,Saint Seiya: Soldiers' Soul,PS3,2015.0,Fighting,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13652,7 Days to Die,XOne,2016.0,Action,Telltale Games,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13653,Digimon Rumble Arena 2,GC,2004.0,Fighting,Atari,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13654,Doki Doki! PreCure Narikiri Life!,3DS,2013.0,Action,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13655,Gravity Falls: Legend of the Gnome Gemulets,3DS,2015.0,Action,Ubisoft,-0.2876497039793204,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13656,Watashi no Relaxuma,DS,2007.0,Simulation,Rocket Company,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13657,Phantom Kingdom Portable,PSP,2011.0,Role-Playing,Nippon Ichi Software,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13658,Pac-Man World Rally,PSP,2006.0,Racing,Namco Bandai Games,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13659,Way of the Samurai 2 Portable,PSP,2009.0,Action,Spike,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13660,Heroes of Might and Magic V,PC,2006.0,Strategy,Ubisoft,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13661,Mazes of Fate DS,DS,2008.0,Role-Playing,Graffiti,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13662,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008.0,Misc,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13663,Hellboy: The Science of Evil,PSP,2008.0,Action,Konami Digital Entertainment,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13664,Virtua Tennis 4,PC,2011.0,Sports,Sega,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13665,Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008.0,Puzzle,Avanquest,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13666,Farm Frenzy 3,PC,2009.0,Strategy,Alawar Entertainment,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13667,GRID,PC,,Racing,Codemasters,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13668,Little Busters! Converted Edition,PSP,2010.0,Adventure,Prototype,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13669,Unison: Rebels of Rhythm & Dance,PS2,2000.0,Misc,Tecmo Koei,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13670,Ferrari Challenge Trofeo Pirelli,PS3,2008.0,Racing,System 3 Arcade Software,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13671,WTF: Work Time Fun,PSP,2005.0,Puzzle,Sony Computer Entertainment,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13672,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,PS2,2007.0,Sports,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13673,Major League Baseball 2K12,PC,2012.0,Sports,Take-Two Interactive,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13674,B.L.U.E.: Legend of Water,PS,,Adventure,,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13675,Dark Half,SNES,1996.0,Role-Playing,Enix Corporation,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13676,System 3 presents Ferrari Challenge Trofeo Pirelli,DS,2008.0,Racing,System 3 Arcade Software,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13677,Luxor: Pharaoh's Challenge,Wii,,Puzzle,Funsta,-0.31205504373140247,-0.23140855225759321,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13678,Nitroplus Blasterz: Heroines Infinite Duel,PS4,2015.0,Fighting,Marvelous Interactive,-0.31205504373140247,-0.29057326715321147,-0.18705827676672582,-0.255119720506322,-0.320215001288511
13679,Imperial Glory,PC,2005.0,Strategy,Eidos Interactive,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13680,Lionel Trains: On Track,DS,2006.0,Action,DSI Games,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13681,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,2008.0,Simulation,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13682,Shukufuku no Campanella Portable,PSP,2010.0,Adventure,Kadokawa Shoten,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13683,The Wolf Among Us,X360,2011.0,Adventure,Telltale Games,-0.31205504373140247,-0.23140855225759321,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13684,Sonic PC Collection,PC,2009.0,Misc,Sega,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13685,Horses 3D,3DS,2012.0,Misc,Ubisoft,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13686,Yourself Fitness,PS2,2005.0,Sports,responDESIGN,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13687,Chaos;Head - Love Chu*Chu!,PSP,2011.0,Adventure,5pb,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13688,Lost Planet 3,PC,2013.0,Shooter,Capcom,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13689,Paws & Claws: Regal Resort,DS,2010.0,Simulation,THQ,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13690,Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007.0,Racing,Black Bean Games,-0.2876497039793204,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13691,Star Trek: Shattered Universe,XB,2004.0,Simulation,Global Star,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13692,12Riven: The Psi-Climinal of Integral,PS2,2008.0,Adventure,CyberFront,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13693,Battle Spirits: Digital Starter,DS,2010.0,Role-Playing,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13694,Rise of Nations,PC,2003.0,Strategy,Microsoft Game Studios,-0.31205504373140247,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13695,Deadliest Warrior: Ancient Combat,X360,2012.0,Fighting,Cloud Imperium Games Corporation,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13696,WarJetz,PS2,2001.0,Shooter,3DO,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13697,Breeding Stud 2,PS,1998.0,Sports,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13698,Banushi Life Game: Winner's Circle,DS,2007.0,Sports,Genki,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13699,Catwoman,GBA,2004.0,Action,Electronic Arts,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13700,Gakuen Hetalia Portable,PSP,2011.0,Adventure,Idea Factory,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13701,Gitaroo Man Lives!,PSP,2006.0,Misc,Tecmo Koei,-0.2876497039793204,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13702,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,2009.0,Puzzle,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13703,Capcom Fighting Evolution,XB,2005.0,Fighting,Capcom,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13704,XCOM 2,PS4,2016.0,Strategy,Take-Two Interactive,-0.31205504373140247,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13705,Company of Heroes: Opposing Fronts,PC,2007.0,Strategy,THQ,-0.31205504373140247,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13706,Novastorm,PS,1995.0,Shooter,Psygnosis,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13707,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012.0,Role-Playing,Spike,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13708,PopCap Arcade Vol 1,X360,2007.0,Puzzle,PopCap Games,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13709,Dead Ball Zone,PS,1998.0,Sports,GT Interactive,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13710,NBA in the Zone 2000,N64,2000.0,Sports,Konami Digital Entertainment,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13711,Men of War: Vietnam,PC,2011.0,Strategy,Unknown,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13712,NBA In The Zone '99,N64,1998.0,Sports,Konami Digital Entertainment,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13713,Winning Post World 2010,PS3,2010.0,Sports,Tecmo Koei,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13714,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,2010.0,Action,Namco Bandai Games,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13715,SWAT: Target Liberty,PSP,2007.0,Shooter,Vivendi Games,-0.2876497039793204,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13716,OutRun 2006: Coast 2 Coast,PSP,2006.0,Racing,Sega,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13717,Haunted Casino,SAT,1996.0,Adventure,Societa,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13718,World Series Baseball,SAT,1994.0,Sports,Sega,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13719,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012.0,Action,Konami Digital Entertainment,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13720,Aeon Flux,PS2,2005.0,Action,THQ,-0.29985237385536145,-0.251130123889466,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13721,Chicken Blaster,DS,2009.0,Shooter,Zushi Games,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13722,Summer Challenge: Athletics Tournament,PS3,2011.0,Sports,PQube,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13723,S.Y.K Renshouden Portable,PSP,2011.0,Adventure,Idea Factory,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13724,Metal Max Returns,SNES,1995.0,Role-Playing,Data East,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13725,Shattered Union,XB,2005.0,Strategy,Take-Two Interactive,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13726,Off-Road Drive,PC,2011.0,Racing,1C Company,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13727,Hanaoni: Yume no Tsudzuki,PSP,2012.0,Action,Idea Factory,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13728,Mat Hoffman's Pro BMX 2,GC,2002.0,Sports,Activision,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13729,Unchained Blades,3DS,2011.0,Role-Playing,FuRyu,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13730,Harley-Davidson: Road Trip,Wii,2010.0,Racing,Destineer,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13731,Gal*Gun,X360,2011.0,Shooter,Alchemist,-0.32425771360744354,-0.29057326715321147,-0.1225770165591284,-0.255119720506322,-0.320215001288511
13732,GoGo's Crazy Bones,DS,2012.0,Action,GameMill Entertainment,-0.32425771360744354,-0.21168698062572044,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13733,MLB 2K12 / NBA 2K12 Combo Pack,X360,2012.0,Sports,Take-Two Interactive,-0.27544703410327936,-0.29057326715321147,-0.25153953697432324,-0.255119720506322,-0.320215001288511
13734,Grand Theft Auto: Vice City,PC,2003.0,Action,Take-Two Interactive,-0.32425771360744354,-0.23140855225759321,-0.25153953697432324,-0.2022784870027433,-0.320215001288511
13735,NHL Hitz Pro,GC,,Sports,Unknown,-0.2876497039793204,-0.2708516955213387,-0.25153953697432324,-0.255119720506322,-0.320215001288511
